"prop","pop_size","method","estimate"
0.1,600,"chapman",1239.33333333333
0.1,600,"chapman",434.714285714286
0.1,600,"chapman",452.142857142857
0.1,600,"chapman",377.2
0.1,600,"chapman",452.142857142857
0.1,600,"chapman",792
0.1,600,"chapman",407.7
0.1,600,"chapman",418.375
0.1,600,"chapman",456.5
0.1,600,"chapman",680.166666666667
0.1,600,"chapman",840.8
0.1,600,"chapman",432.777777777778
0.1,600,"chapman",527.666666666667
0.1,600,"chapman",635.142857142857
0.1,600,"chapman",370.545454545455
0.1,600,"chapman",609
0.1,600,"chapman",598.833333333333
0.1,600,"chapman",412.444444444444
0.1,600,"chapman",513.142857142857
0.1,600,"chapman",495.714285714286
0.1,600,"chapman",990.25
0.1,600,"chapman",278.583333333333
0.1,600,"chapman",507.333333333333
0.1,600,"chapman",525.125
0.1,600,"chapman",1020.75
0.1,600,"chapman",487
0.1,600,"chapman",385.333333333333
0.1,600,"chapman",755.4
0.1,600,"chapman",376.090909090909
0.1,600,"chapman",659.833333333333
0.1,600,"chapman",556.714285714286
0.1,600,"chapman",495.714285714286
0.1,600,"chapman",822.5
0.1,600,"chapman",513.142857142857
0.1,600,"chapman",532.75
0.1,600,"chapman",521.857142857143
0.1,600,"chapman",426
0.1,600,"chapman",517.5
0.1,600,"chapman",548
0.1,600,"chapman",582.857142857143
0.1,600,"chapman",433.625
0.1,600,"chapman",706.6
0.1,600,"chapman",588.666666666667
0.1,600,"chapman",914
0.1,600,"chapman",929.25
0.1,600,"chapman",621.2
0.1,600,"chapman",1341
0.1,600,"chapman",682.2
0.1,600,"chapman",378.555555555556
0.1,600,"chapman",574.142857142857
0.1,600,"chapman",609
0.1,600,"chapman",419.222222222222
0.1,600,"chapman",342.818181818182
0.1,600,"chapman",412.444444444444
0.1,600,"chapman",525.125
0.1,600,"chapman",578.5
0.1,600,"chapman",517.5
0.1,600,"chapman",898.75
0.1,600,"chapman",548
0.1,600,"chapman",868.25
0.1,600,"chapman",779.8
0.1,600,"chapman",464.125
0.1,600,"chapman",348.363636363636
0.1,600,"chapman",453.111111111111
0.1,600,"chapman",556.714285714286
0.1,600,"chapman",431.545454545455
0.1,600,"chapman",556.714285714286
0.1,600,"chapman",495.714285714286
0.1,600,"chapman",600.285714285714
0.1,600,"chapman",322.3
0.1,600,"chapman",530.571428571429
0.1,600,"chapman",395.5
0.1,600,"chapman",659.833333333333
0.1,600,"chapman",539.285714285714
0.1,600,"chapman",883.5
0.1,600,"chapman",452.142857142857
0.1,600,"chapman",487
0.1,600,"chapman",460.857142857143
0.1,600,"chapman",670
0.1,600,"chapman",387.875
0.1,600,"chapman",578.5
0.1,600,"chapman",853
0.1,600,"chapman",600.285714285714
0.1,600,"chapman",419.222222222222
0.1,600,"chapman",385.333333333333
0.1,600,"chapman",355.615384615385
0.1,600,"chapman",1076.66666666667
0.1,600,"chapman",619.166666666667
0.1,600,"chapman",532.75
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",417.285714285714
0.1,600,"chapman",883.5
0.1,600,"chapman",473.444444444444
0.1,600,"chapman",682.2
0.1,600,"chapman",767.6
0.1,600,"chapman",626.428571428571
0.1,600,"chapman",822.5
0.1,600,"chapman",418.375
0.1,600,"chapman",1737.5
0.1,600,"chapman",464.125
0.1,600,"chapman",487
0.1,600,"chapman",807.25
0.1,600,"chapman",407.7
0.1,600,"chapman",487
0.1,600,"chapman",588.666666666667
0.1,600,"chapman",517.5
0.1,600,"chapman",633.4
0.1,600,"chapman",371.777777777778
0.1,600,"chapman",398.888888888889
0.1,600,"chapman",694.4
0.1,600,"chapman",401.6
0.1,600,"chapman",548
0.1,600,"chapman",661.285714285714
0.1,600,"chapman",413.8
0.1,600,"chapman",385.333333333333
0.1,600,"chapman",598.833333333333
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",804.2
0.1,600,"chapman",525.125
0.1,600,"chapman",359.916666666667
0.1,600,"chapman",441.25
0.1,600,"chapman",469.571428571429
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",487
0.1,600,"chapman",370.545454545455
0.1,600,"chapman",914
0.1,600,"chapman",807.25
0.1,600,"chapman",755.4
0.1,600,"chapman",596.8
0.1,600,"chapman",527.666666666667
0.1,600,"chapman",469.571428571429
0.1,600,"chapman",487
0.1,600,"chapman",365
0.1,600,"chapman",792
0.1,600,"chapman",944.5
0.1,600,"chapman",413.8
0.1,600,"chapman",487
0.1,600,"chapman",439.555555555556
0.1,600,"chapman",487
0.1,600,"chapman",868.25
0.1,600,"chapman",1442.66666666667
0.1,600,"chapman",426
0.1,600,"chapman",287.733333333333
0.1,600,"chapman",990.25
0.1,600,"chapman",426
0.1,600,"chapman",419.222222222222
0.1,600,"chapman",743.2
0.1,600,"chapman",348.363636363636
0.1,600,"chapman",548
0.1,600,"chapman",731
0.1,600,"chapman",617.714285714286
0.1,600,"chapman",358.9
0.1,600,"chapman",398.888888888889
0.1,600,"chapman",316.2
0.1,600,"chapman",706.6
0.1,600,"chapman",426
0.1,600,"chapman",385.333333333333
0.1,600,"chapman",352.8
0.1,600,"chapman",358.9
0.1,600,"chapman",743.2
0.1,600,"chapman",807.25
0.1,600,"chapman",527.666666666667
0.1,600,"chapman",578.5
0.1,600,"chapman",690.333333333333
0.1,600,"chapman",706.6
0.1,600,"chapman",718.8
0.1,600,"chapman",690.333333333333
0.1,600,"chapman",751.333333333333
0.1,600,"chapman",513.142857142857
0.1,600,"chapman",883.5
0.1,600,"chapman",990.25
0.1,600,"chapman",460.857142857143
0.1,600,"chapman",639.5
0.1,600,"chapman",521.857142857143
0.1,600,"chapman",494.625
0.1,600,"chapman",521.857142857143
0.1,600,"chapman",532.75
0.1,600,"chapman",443.428571428571
0.1,600,"chapman",626.428571428571
0.1,600,"chapman",690.333333333333
0.1,600,"chapman",352.8
0.1,600,"chapman",509.875
0.1,600,"chapman",556.714285714286
0.1,600,"chapman",792
0.1,600,"chapman",471.75
0.1,600,"chapman",718.8
0.1,600,"chapman",387.181818181818
0.1,600,"chapman",473.444444444444
0.1,600,"chapman",710.666666666667
0.1,600,"chapman",521.857142857143
0.1,600,"chapman",975
0.1,600,"chapman",502.25
0.1,600,"chapman",619.166666666667
0.1,600,"chapman",381.636363636364
0.1,600,"chapman",572.4
0.1,600,"chapman",464.125
0.1,600,"chapman",372.625
0.1,600,"chapman",1432.5
0.1,600,"chapman",731
0.1,600,"chapman",525.125
0.1,600,"chapman",473.444444444444
0.1,600,"chapman",776.75
0.1,600,"chapman",535.8
0.1,600,"chapman",601.375
0.1,600,"chapman",588.666666666667
0.1,600,"chapman",434.714285714286
0.1,600,"chapman",975
0.1,600,"chapman",574.142857142857
0.1,600,"chapman",487
0.1,600,"chapman",530.571428571429
0.1,600,"chapman",539.285714285714
0.1,600,"chapman",649.666666666667
0.1,600,"chapman",600.285714285714
0.1,600,"chapman",539.285714285714
0.1,600,"chapman",558.166666666667
0.1,600,"chapman",407.7
0.1,600,"chapman",441.25
0.1,600,"chapman",853
0.1,600,"chapman",1117.33333333333
0.1,600,"chapman",959.75
0.1,600,"chapman",840.8
0.1,600,"chapman",371.777777777778
0.1,600,"chapman",495.714285714286
0.1,600,"chapman",682.2
0.1,600,"chapman",456.5
0.1,600,"chapman",588.666666666667
0.1,600,"chapman",556.714285714286
0.1,600,"chapman",578.5
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",487
0.1,600,"chapman",487
0.1,600,"chapman",548
0.1,600,"chapman",370.545454545455
0.1,600,"chapman",574.142857142857
0.1,600,"chapman",990.25
0.1,600,"chapman",448.875
0.1,600,"chapman",403.125
0.1,600,"chapman",548
0.1,600,"chapman",412.444444444444
0.1,600,"chapman",682.2
0.1,600,"chapman",466.666666666667
0.1,600,"chapman",558.166666666667
0.1,600,"chapman",598.833333333333
0.1,600,"chapman",588.666666666667
0.1,600,"chapman",633.4
0.1,600,"chapman",317.555555555556
0.1,600,"chapman",513.142857142857
0.1,600,"chapman",525.125
0.1,600,"chapman",348.363636363636
0.1,600,"chapman",448.875
0.1,600,"chapman",439.555555555556
0.1,600,"chapman",617.714285714286
0.1,600,"chapman",792
0.1,600,"chapman",487
0.1,600,"chapman",781.833333333333
0.1,600,"chapman",410.75
0.1,600,"chapman",358.222222222222
0.1,600,"chapman",540.375
0.1,600,"chapman",418.375
0.1,600,"chapman",868.25
0.1,600,"chapman",804.2
0.1,600,"chapman",322.3
0.1,600,"chapman",633.4
0.1,600,"chapman",1646
0.1,600,"chapman",348.363636363636
0.1,600,"chapman",354.833333333333
0.1,600,"chapman",414.909090909091
0.1,600,"chapman",586.125
0.1,600,"chapman",257.076923076923
0.1,600,"chapman",344.666666666667
0.1,600,"chapman",478.285714285714
0.1,600,"chapman",565.428571428571
0.1,600,"chapman",1020.75
0.1,600,"chapman",959.75
0.1,600,"chapman",755.4
0.1,600,"chapman",548
0.1,600,"chapman",944.5
0.1,600,"chapman",853
0.1,600,"chapman",521.857142857143
0.1,600,"chapman",398.888888888889
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",371.777777777778
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",659.833333333333
0.1,600,"chapman",413.8
0.1,600,"chapman",315.090909090909
0.1,600,"chapman",1442.66666666667
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",868.25
0.1,600,"chapman",706.6
0.1,600,"chapman",471.75
0.1,600,"chapman",441.25
0.1,600,"chapman",334.5
0.1,600,"chapman",779.8
0.1,600,"chapman",539.285714285714
0.1,600,"chapman",767.6
0.1,600,"chapman",670
0.1,600,"chapman",807.25
0.1,600,"chapman",779.8
0.1,600,"chapman",494.625
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",337.272727272727
0.1,600,"chapman",670
0.1,600,"chapman",731
0.1,600,"chapman",418.375
0.1,600,"chapman",706.6
0.1,600,"chapman",464.125
0.1,600,"chapman",588.666666666667
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",822.5
0.1,600,"chapman",621.2
0.1,600,"chapman",853
0.1,600,"chapman",539.285714285714
0.1,600,"chapman",633.4
0.1,600,"chapman",507.333333333333
0.1,600,"chapman",621.2
0.1,600,"chapman",718.8
0.1,600,"chapman",853
0.1,600,"chapman",1615.5
0.1,600,"chapman",914
0.1,600,"chapman",513.142857142857
0.1,600,"chapman",548
0.1,600,"chapman",626.428571428571
0.1,600,"chapman",414.909090909091
0.1,600,"chapman",509.875
0.1,600,"chapman",448.875
0.1,600,"chapman",694.4
0.1,600,"chapman",934.333333333333
0.1,600,"chapman",670
0.1,600,"chapman",469.571428571429
0.1,600,"chapman",513.142857142857
0.1,600,"chapman",502.25
0.1,600,"chapman",731
0.1,600,"chapman",837.75
0.1,600,"chapman",868.25
0.1,600,"chapman",731
0.1,600,"chapman",746.25
0.1,600,"chapman",479.375
0.1,600,"chapman",1239.33333333333
0.1,600,"chapman",633.4
0.1,600,"chapman",474.8
0.1,600,"chapman",635.142857142857
0.1,600,"chapman",453.111111111111
0.1,600,"chapman",293.833333333333
0.1,600,"chapman",558.166666666667
0.1,600,"chapman",700.5
0.1,600,"chapman",659.833333333333
0.1,600,"chapman",410.75
0.1,600,"chapman",700.5
0.1,600,"chapman",502.25
0.1,600,"chapman",334.5
0.1,600,"chapman",434.714285714286
0.1,600,"chapman",487
0.1,600,"chapman",494.625
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",539.285714285714
0.1,600,"chapman",779.8
0.1,600,"chapman",804.2
0.1,600,"chapman",1005.5
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",645.6
0.1,600,"chapman",596.8
0.1,600,"chapman",418.375
0.1,600,"chapman",398.888888888889
0.1,600,"chapman",412.444444444444
0.1,600,"chapman",292.909090909091
0.1,600,"chapman",408.571428571429
0.1,600,"chapman",352.8
0.1,600,"chapman",743.2
0.1,600,"chapman",1112.25
0.1,600,"chapman",929.25
0.1,600,"chapman",453.111111111111
0.1,600,"chapman",822.5
0.1,600,"chapman",310.1
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",441.25
0.1,600,"chapman",509.875
0.1,600,"chapman",591.571428571429
0.1,600,"chapman",401.6
0.1,600,"chapman",635.142857142857
0.1,600,"chapman",710.666666666667
0.1,600,"chapman",722.285714285714
0.1,600,"chapman",645.6
0.1,600,"chapman",352.8
0.1,600,"chapman",626.428571428571
0.1,600,"chapman",324.333333333333
0.1,600,"chapman",767.6
0.1,600,"chapman",617.714285714286
0.1,600,"chapman",661.285714285714
0.1,600,"chapman",403.125
0.1,600,"chapman",459.888888888889
0.1,600,"chapman",1432.5
0.1,600,"chapman",426
0.1,600,"chapman",371.1
0.1,600,"chapman",609
0.1,600,"chapman",387.875
0.1,600,"chapman",883.5
0.1,600,"chapman",578.5
0.1,600,"chapman",288.75
0.1,600,"chapman",471.75
0.1,600,"chapman",591.571428571429
0.1,600,"chapman",441.25
0.1,600,"chapman",1341
0.1,600,"chapman",804.2
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",354.833333333333
0.1,600,"chapman",420.454545454545
0.1,600,"chapman",407.7
0.1,600,"chapman",2012
0.1,600,"chapman",459.888888888889
0.1,600,"chapman",513.142857142857
0.1,600,"chapman",578.5
0.1,600,"chapman",574.142857142857
0.1,600,"chapman",460.857142857143
0.1,600,"chapman",792
0.1,600,"chapman",327.461538461538
0.1,600,"chapman",621.2
0.1,600,"chapman",680.166666666667
0.1,600,"chapman",853
0.1,600,"chapman",893.666666666667
0.1,600,"chapman",448.875
0.1,600,"chapman",347.571428571429
0.1,600,"chapman",755.4
0.1,600,"chapman",619.166666666667
0.1,600,"chapman",403.818181818182
0.1,600,"chapman",540.375
0.1,600,"chapman",731
0.1,600,"chapman",358.9
0.1,600,"chapman",479.375
0.1,600,"chapman",555.625
0.1,600,"chapman",645.6
0.1,600,"chapman",694.4
0.1,600,"chapman",432.777777777778
0.1,600,"chapman",582.857142857143
0.1,600,"chapman",578.5
0.1,600,"chapman",494.625
0.1,600,"chapman",853
0.1,600,"chapman",959.75
0.1,600,"chapman",807.25
0.1,600,"chapman",403.125
0.1,600,"chapman",432.1
0.1,600,"chapman",370.545454545455
0.1,600,"chapman",318.076923076923
0.1,600,"chapman",700.5
0.1,600,"chapman",509.875
0.1,600,"chapman",456.5
0.1,600,"chapman",328.4
0.1,600,"chapman",929.25
0.1,600,"chapman",448.875
0.1,600,"chapman",696.142857142857
0.1,600,"chapman",527.666666666667
0.1,600,"chapman",767.6
0.1,600,"chapman",565.428571428571
0.1,600,"chapman",659.833333333333
0.1,600,"chapman",609
0.1,600,"chapman",822.5
0.1,600,"chapman",588.666666666667
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",678.714285714286
0.1,600,"chapman",645.6
0.1,600,"chapman",453.111111111111
0.1,600,"chapman",417.285714285714
0.1,600,"chapman",853
0.1,600,"chapman",548
0.1,600,"chapman",995.333333333333
0.1,600,"chapman",426
0.1,600,"chapman",596.8
0.1,600,"chapman",419.9
0.1,600,"chapman",776.75
0.1,600,"chapman",682.2
0.1,600,"chapman",539.285714285714
0.1,600,"chapman",558.166666666667
0.1,600,"chapman",1066.5
0.1,600,"chapman",2988
0.1,600,"chapman",804.2
0.1,600,"chapman",659.833333333333
0.1,600,"chapman",426
0.1,600,"chapman",558.166666666667
0.1,600,"chapman",840.8
0.1,600,"chapman",387.875
0.1,600,"chapman",514.111111111111
0.1,600,"chapman",502.25
0.1,600,"chapman",1076.66666666667
0.1,600,"chapman",517.5
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",532.75
0.1,600,"chapman",837.75
0.1,600,"chapman",565.428571428571
0.1,600,"chapman",578.5
0.1,600,"chapman",487
0.1,600,"chapman",1051.25
0.1,600,"chapman",370.545454545455
0.1,600,"chapman",521.857142857143
0.1,600,"chapman",710.666666666667
0.1,600,"chapman",582.857142857143
0.1,600,"chapman",460.857142857143
0.1,600,"chapman",2866
0.1,600,"chapman",657.8
0.1,600,"chapman",448.875
0.1,600,"chapman",464.125
0.1,600,"chapman",322.3
0.1,600,"chapman",574.142857142857
0.1,600,"chapman",767.6
0.1,600,"chapman",456.5
0.1,600,"chapman",456.5
0.1,600,"chapman",471.75
0.1,600,"chapman",1117.33333333333
0.1,600,"chapman",582.857142857143
0.1,600,"chapman",446.333333333333
0.1,600,"chapman",433.625
0.1,600,"chapman",853
0.1,600,"chapman",700.5
0.1,600,"chapman",513.142857142857
0.1,600,"chapman",771.666666666667
0.1,600,"chapman",398.888888888889
0.1,600,"chapman",659.833333333333
0.1,600,"chapman",639.5
0.1,600,"chapman",469.571428571429
0.1,600,"chapman",556.714285714286
0.1,600,"chapman",511.4
0.1,600,"chapman",456.5
0.1,600,"chapman",410.75
0.1,600,"chapman",502.25
0.1,600,"chapman",243
0.1,600,"chapman",670
0.1,600,"chapman",464.125
0.1,600,"chapman",280.538461538462
0.1,600,"chapman",334.5
0.1,600,"chapman",743.2
0.1,600,"chapman",439.555555555556
0.1,600,"chapman",657.8
0.1,600,"chapman",609
0.1,600,"chapman",365
0.1,600,"chapman",690.333333333333
0.1,600,"chapman",365
0.1,600,"chapman",441.25
0.1,600,"chapman",731
0.1,600,"chapman",694.4
0.1,600,"chapman",452.142857142857
0.1,600,"chapman",413.8
0.1,600,"chapman",690.333333333333
0.1,600,"chapman",619.166666666667
0.1,600,"chapman",609
0.1,600,"chapman",837.75
0.1,600,"chapman",639.5
0.1,600,"chapman",448.875
0.1,600,"chapman",690.333333333333
0.1,600,"chapman",513.142857142857
0.1,600,"chapman",771.666666666667
0.1,600,"chapman",487
0.1,600,"chapman",540.375
0.1,600,"chapman",487
0.1,600,"chapman",975
0.1,600,"chapman",574.142857142857
0.1,600,"chapman",473.444444444444
0.1,600,"chapman",398.888888888889
0.1,600,"chapman",410.75
0.1,600,"chapman",565.428571428571
0.1,600,"chapman",479.375
0.1,600,"chapman",3903
0.1,600,"chapman",706.6
0.1,600,"chapman",883.5
0.1,600,"chapman",365
0.1,600,"chapman",392.111111111111
0.1,600,"chapman",718.8
0.1,600,"chapman",313.384615384615
0.1,600,"chapman",365
0.1,600,"chapman",401.6
0.1,600,"chapman",308.066666666667
0.1,600,"chapman",670
0.1,600,"chapman",459.888888888889
0.1,600,"chapman",690.333333333333
0.1,600,"chapman",558.166666666667
0.1,600,"chapman",473.444444444444
0.1,600,"chapman",755.4
0.1,600,"chapman",530.571428571429
0.1,600,"chapman",619.166666666667
0.1,600,"chapman",682.2
0.1,600,"chapman",645.6
0.1,600,"chapman",376.090909090909
0.1,600,"chapman",816.4
0.1,600,"chapman",539.285714285714
0.1,600,"chapman",452.142857142857
0.1,600,"chapman",487
0.1,600,"chapman",690.333333333333
0.1,600,"chapman",929.25
0.1,600,"chapman",487
0.1,600,"chapman",680.166666666667
0.1,600,"chapman",521.857142857143
0.1,600,"chapman",657.8
0.1,600,"chapman",487
0.1,600,"chapman",336.846153846154
0.1,600,"chapman",471.75
0.1,600,"chapman",548
0.1,600,"chapman",535.8
0.1,600,"chapman",297.9
0.1,600,"chapman",582.857142857143
0.1,600,"chapman",340.6
0.1,600,"chapman",410.75
0.1,600,"chapman",588.666666666667
0.1,600,"chapman",412.444444444444
0.1,600,"chapman",383.3
0.1,600,"chapman",929.25
0.1,600,"chapman",351.444444444444
0.1,600,"chapman",329.416666666667
0.1,600,"chapman",412.444444444444
0.1,600,"chapman",680.166666666667
0.1,600,"chapman",1737.5
0.1,600,"chapman",914
0.1,600,"chapman",389.4
0.1,600,"chapman",387.875
0.1,600,"chapman",509.875
0.1,600,"chapman",1554.5
0.1,600,"chapman",453.111111111111
0.1,600,"chapman",410.75
0.1,600,"chapman",513.142857142857
0.1,600,"chapman",548
0.1,600,"chapman",539.285714285714
0.1,600,"chapman",1137.66666666667
0.1,600,"chapman",1056.33333333333
0.1,600,"chapman",582.857142857143
0.1,600,"chapman",944.5
0.1,600,"chapman",609
0.1,600,"chapman",619.166666666667
0.1,600,"chapman",837.75
0.1,600,"chapman",822.5
0.1,600,"chapman",401.6
0.1,600,"chapman",914
0.1,600,"chapman",369.692307692308
0.1,600,"chapman",387.875
0.1,600,"chapman",390.416666666667
0.1,600,"chapman",779.8
0.1,600,"chapman",639.5
0.1,600,"chapman",609
0.1,600,"chapman",626.428571428571
0.1,600,"chapman",426
0.1,600,"chapman",609
0.1,600,"chapman",453.111111111111
0.1,600,"chapman",478.285714285714
0.1,600,"chapman",548
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",898.75
0.1,600,"chapman",558.166666666667
0.1,600,"chapman",751.333333333333
0.1,600,"chapman",584.6
0.1,600,"chapman",1036
0.1,600,"chapman",412.444444444444
0.1,600,"chapman",507.333333333333
0.1,600,"chapman",574.142857142857
0.1,600,"chapman",659.833333333333
0.1,600,"chapman",487
0.1,600,"chapman",649.666666666667
0.1,600,"chapman",476.833333333333
0.1,600,"chapman",410.75
0.1,600,"chapman",743.2
0.1,600,"chapman",517.5
0.1,600,"chapman",532.75
0.1,600,"chapman",464.125
0.1,600,"chapman",502.25
0.1,600,"chapman",446.333333333333
0.1,600,"chapman",654.75
0.1,600,"chapman",504.428571428571
0.1,600,"chapman",694.4
0.1,600,"chapman",410.75
0.1,600,"chapman",868.25
0.1,600,"chapman",438.2
0.1,600,"chapman",548
0.1,600,"chapman",548
0.1,600,"chapman",779.8
0.1,600,"chapman",418.375
0.1,600,"chapman",578.5
0.1,600,"chapman",487
0.1,600,"chapman",1005.5
0.1,600,"chapman",514.111111111111
0.1,600,"chapman",582.857142857143
0.1,600,"chapman",327.461538461538
0.1,600,"chapman",1020.75
0.1,600,"chapman",426
0.1,600,"chapman",419.222222222222
0.1,600,"chapman",460.857142857143
0.1,600,"chapman",308.692307692308
0.1,600,"chapman",471.75
0.1,600,"chapman",1056.33333333333
0.1,600,"chapman",720.833333333333
0.1,600,"chapman",530.571428571429
0.1,600,"chapman",685.25
0.1,600,"chapman",283.666666666667
0.1,600,"chapman",680.166666666667
0.1,600,"chapman",358.9
0.1,600,"chapman",497.166666666667
0.1,600,"chapman",308.692307692308
0.1,600,"chapman",690.333333333333
0.1,600,"chapman",539.285714285714
0.1,600,"chapman",344.666666666667
0.1,600,"chapman",578.5
0.1,600,"chapman",657.8
0.1,600,"chapman",456.5
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",420.454545454545
0.1,600,"chapman",1081.75
0.1,600,"chapman",517.5
0.1,600,"chapman",548
0.1,600,"chapman",334.5
0.1,600,"chapman",517.5
0.1,600,"chapman",710.666666666667
0.1,600,"chapman",598.833333333333
0.1,600,"chapman",530.571428571429
0.1,600,"chapman",706.6
0.1,600,"chapman",507.333333333333
0.1,600,"chapman",456.5
0.1,600,"chapman",527.666666666667
0.1,600,"chapman",715.75
0.1,600,"chapman",502.25
0.1,600,"chapman",1615.5
0.1,600,"chapman",779.8
0.1,600,"chapman",365
0.1,600,"chapman",385.333333333333
0.1,600,"chapman",502.25
0.1,600,"chapman",369.692307692308
0.1,600,"chapman",593.75
0.1,600,"chapman",1076.66666666667
0.1,600,"chapman",532.75
0.1,600,"chapman",464.125
0.1,600,"chapman",413.8
0.1,600,"chapman",502.25
0.1,600,"chapman",1524
0.1,600,"chapman",464.125
0.1,600,"chapman",682.2
0.1,600,"chapman",487
0.1,600,"chapman",487
0.1,600,"chapman",659.833333333333
0.1,600,"chapman",504.428571428571
0.1,600,"chapman",633.4
0.1,600,"chapman",426
0.1,600,"chapman",433.625
0.1,600,"chapman",914
0.1,600,"chapman",439.555555555556
0.1,600,"chapman",392.111111111111
0.1,600,"chapman",403.125
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",426
0.1,600,"chapman",670
0.1,600,"chapman",493.777777777778
0.1,600,"chapman",478.285714285714
0.1,600,"chapman",478.285714285714
0.1,600,"chapman",443.428571428571
0.1,600,"chapman",452.142857142857
0.1,600,"chapman",418.375
0.1,600,"chapman",1117.33333333333
0.1,600,"chapman",680.166666666667
0.1,600,"chapman",456.5
0.1,600,"chapman",619.166666666667
0.1,600,"chapman",743.2
0.1,600,"chapman",438.2
0.1,600,"chapman",469.571428571429
0.1,600,"chapman",617.714285714286
0.1,600,"chapman",334.5
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",438.2
0.1,600,"chapman",537.833333333333
0.1,600,"chapman",487
0.1,600,"chapman",507.333333333333
0.1,600,"chapman",521.857142857143
0.1,600,"chapman",565.428571428571
0.1,600,"chapman",574.142857142857
0.1,600,"chapman",459.888888888889
0.1,600,"chapman",1051.25
0.1,600,"chapman",502.25
0.1,600,"chapman",670
0.1,600,"chapman",682.2
0.1,600,"chapman",639.5
0.1,600,"chapman",619.166666666667
0.1,600,"chapman",609
0.1,600,"chapman",456.5
0.1,600,"chapman",822.5
0.1,600,"chapman",548
0.1,600,"chapman",365
0.1,600,"chapman",609
0.1,600,"chapman",410.75
0.1,600,"chapman",456.5
0.1,600,"chapman",720.833333333333
0.1,600,"chapman",645.6
0.1,600,"chapman",565.428571428571
0.1,600,"chapman",413.8
0.1,600,"chapman",565.428571428571
0.1,600,"chapman",537.833333333333
0.1,600,"chapman",657.8
0.1,600,"chapman",548
0.1,600,"chapman",443.428571428571
0.1,600,"chapman",1117.33333333333
0.1,600,"chapman",621.2
0.1,600,"chapman",456.5
0.1,600,"chapman",680.166666666667
0.1,600,"chapman",1127.5
0.1,600,"chapman",710.666666666667
0.1,600,"chapman",393.153846153846
0.1,600,"chapman",700.5
0.1,600,"chapman",598.833333333333
0.1,600,"chapman",352.8
0.1,600,"chapman",466.666666666667
0.1,600,"chapman",626.428571428571
0.1,600,"chapman",633.4
0.1,600,"chapman",439.555555555556
0.1,600,"chapman",548
0.1,600,"chapman",731
0.1,600,"chapman",670
0.1,600,"chapman",1615.5
0.1,600,"chapman",387.181818181818
0.1,600,"chapman",558.166666666667
0.1,600,"chapman",420.454545454545
0.1,600,"chapman",371.1
0.1,600,"chapman",633.4
0.1,600,"chapman",478.285714285714
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",395.5
0.1,600,"chapman",532.75
0.1,600,"chapman",678.714285714286
0.1,600,"chapman",889.6
0.1,600,"chapman",358.222222222222
0.1,600,"chapman",704.857142857143
0.1,600,"chapman",743.2
0.1,600,"chapman",398.888888888889
0.1,600,"chapman",426
0.1,600,"chapman",453.111111111111
0.1,600,"chapman",657.8
0.1,600,"chapman",530.571428571429
0.1,600,"chapman",426
0.1,600,"chapman",395.5
0.1,600,"chapman",408.571428571429
0.1,600,"chapman",1381.66666666667
0.1,600,"chapman",502.25
0.1,600,"chapman",755.4
0.1,600,"chapman",670
0.1,600,"chapman",478.285714285714
0.1,600,"chapman",395.5
0.1,600,"chapman",578.5
0.1,600,"chapman",548
0.1,600,"chapman",353.909090909091
0.1,600,"chapman",1341
0.1,600,"chapman",568.333333333333
0.1,600,"chapman",298.454545454545
0.1,600,"chapman",336.846153846154
0.1,600,"chapman",588.666666666667
0.1,600,"chapman",405.666666666667
0.1,600,"chapman",464.125
0.1,600,"chapman",1036
0.1,600,"chapman",487
0.1,600,"chapman",479.375
0.1,600,"chapman",365
0.1,600,"chapman",565.428571428571
0.1,600,"chapman",588.666666666667
0.1,600,"chapman",635.142857142857
0.1,600,"chapman",426
0.1,600,"chapman",1020.75
0.1,600,"chapman",1005.5
0.1,600,"chapman",779.8
0.1,600,"chapman",731
0.1,600,"chapman",487
0.1,600,"chapman",417.285714285714
0.1,600,"chapman",389.4
0.1,600,"chapman",657.8
0.1,600,"chapman",487
0.1,600,"chapman",807.25
0.1,600,"chapman",680.166666666667
0.1,600,"chapman",392.111111111111
0.1,600,"chapman",804.2
0.1,600,"chapman",629.333333333333
0.1,600,"chapman",346.7
0.1,600,"chapman",548
0.1,600,"chapman",493.777777777778
0.1,600,"chapman",828.6
